"SGENDER","SGAREDU","SEDUASPR","SMATINT","STCHRCAP","SMATEFF","TCAREER","TGENDER","TAGE","TMAJMATH","TMAJME","TSTUTEXP","TSTUPEXP","TSTUSEXP","TSTUCAP","TSTURES","TCOLLAB","TSATIS","TPASSION","TCRWD","TOVERADM","TPDMCP","TPDMCF","TPDMDP","TPDMDF","TPDMEP","TPDMEF","TPDSVP","TPDSVF","TPDTIME","TSTUPC","TLACKK","TLACKI","TPRIK1","TPRIK2","TPRIK3","TPRIK4","TPRIK5","TPRIK6","TPRIK7","TPRIK8","TPRIK9","TPRIK10","TPRIK11","TPRIK12","TPRIK13","TPRIK14","TPRIK15","TPRIK16","TPRIK17","TPRIK18","TPRIK19","TPRIK20","TPRIK21","TPRIK22","TMTIME","TINSSTG1","TINSSTG2","TINSSTG3","TINSSTG4","TINSSTG5","TINSSTG6","TINSSTG7","TINSASK1","TINSASK2","TINSASK3","TINSASK4","TINSASK5","TINSASK6","TINSASK7","TINSASK8","THWFRQ","THWTIME","THWSTG1","THWSTG2","THWSTG3","THWSTG4","THWSTG5","THWSTG6","THWSTG7","THWSTG8","THWSTG9","THWSTG10","SCHPOOR","SCHKOR","SCHPOP","MATACH"
"1",5,4,2.8,2.285714286,2,1,"0",2,"0","1",1,3,3,2,3,3,3,3,4,3,"1","1","1","1","2","2","1","1",4,35,2,1,"1","1","1","1","2","2","2","0","2","0","2","1","0","0","2","1","0","1","1","0","2","0","135",3,2,4,2,4,3,1,3,3,3,4,4,4,2,1,5,3,1,3,3,2,1,3,2,2,3,1,2,1,3,615.374912
"0",8.5,1,2.6,1.142857143,1.777777778,1,"0",2,"0","1",1,3,3,2,3,3,3,3,4,3,"1","1","1","1","2","2","1","1",4,35,2,1,"1","1","1","1","2","2","2","0","2","0","2","1","0","0","2","1","0","1","1","0","2","0","135",3,2,4,2,4,3,1,3,3,3,4,4,4,2,1,5,3,1,3,3,2,2,3,2,2,3,1,2,1,3,415.9578
"1",8,4,2.1,2,2.111111111,1,"0",2,"0","1",1,3,3,2,3,3,3,3,4,3,"1","1","1","1","2","2","1","1",4,35,2,1,"1","1","1","1","2","2","2","0","2","0","2","1","0","0","2","1","0","1","1","0","2","0","135",3,2,4,2,4,3,1,3,3,3,4,4,4,2,1,5,3,1,3,3,2,1,3,2,2,3,1,2,1,3,541.572308
"1",4.5,5,2.9,1.857142857,2,1,"0",2,"0","1",1,3,3,2,3,3,3,3,4,3,"1","1","1","1","2","2","1","1",4,35,2,1,"1","1","1","1","2","2","2","0","2","0","2","1","0","0","2","1","0","1","1","0","2","0","135",3,2,4,2,4,3,1,3,3,3,4,4,4,2,1,5,3,1,3,3,2,1,3,2,2,3,1,2,1,3,577.126416
"0",8,4,2.6,2.142857143,2.111111111,1,"0",2,"0","1",1,3,3,2,3,3,3,3,4,3,"1","1","1","1","2","2","1","1",4,35,2,1,"1","1","1","1","2","2","2","0","2","0","2","1","0","0","2","1","0","1","1","0","2","0","135",3,2,4,2,4,3,1,3,3,3,4,4,4,2,1,5,3,1,3,3,2,2,3,2,2,3,1,2,1,3,497.1734
"0",3,5,2.2,2.142857143,3,1,"0",2,"0","1",1,3,3,2,3,3,3,3,4,3,"1","1","1","1","2","2","1","1",4,35,2,1,"1","1","1","1","2","2","2","0","2","0","2","1","0","0","2","1","0","1","1","0","2","0","135",3,2,4,2,4,3,1,3,3,3,4,4,4,2,1,5,3,1,3,3,2,2,3,2,2,3,1,2,1,3,674.72194
"0",8,5,2.1,1.142857143,3.111111111,1,"0",2,"0","1",1,3,3,2,3,3,3,3,4,3,"1","1","1","1","2","2","1","1",4,35,2,1,"1","1","1","1","2","2","2","0","2","0","2","1","0","0","2","1","0","1","1","0","2","0","135",3,2,4,2,4,3,1,3,3,3,4,4,4,2,1,5,3,1,3,3,2,2,3,2,2,3,1,2,1,3,610.28318
"0",3,5,2.8,2.142857143,2.777777778,1,"0",2,"0","1",1,3,3,2,3,3,3,3,4,3,"1","1","1","1","2","2","1","1",4,35,2,1,"1","1","1","1","2","2","2","0","2","0","2","1","0","0","2","1","0","1","1","0","2","0","135",3,2,4,2,4,3,1,3,3,3,4,4,4,2,1,5,3,1,3,3,2,1,3,2,2,3,1,2,1,3,609.196872
"1",8,6,2.7,2.142857143,2.222222222,1,"0",2,"0","1",1,3,3,2,3,3,3,3,4,3,"1","1","1","1","2","2","1","1",4,35,2,1,"1","1","1","1","2","2","2","0","2","0","2","1","0","0","2","1","0","1","1","0","2","0","135",3,2,4,2,4,3,1,3,3,3,4,4,4,2,1,5,3,1,3,3,2,1,3,2,2,3,1,2,1,3,623.292194
"0",3,2,3.4,2.571428571,2.222222222,1,"0",2,"0","1",1,3,3,2,3,3,3,3,4,3,"1","1","1","1","2","2","1","1",4,35,2,1,"1","1","1","1","2","2","2","0","2","0","2","1","0","0","2","1","0","1","1","0","2","0","135",3,2,4,2,4,3,1,3,3,3,4,4,4,2,1,5,3,1,3,3,2,1,3,2,2,3,1,2,1,3,540.731694
"1",3,6,2.6,1.285714286,2,1,"0",2,"0","1",1,3,3,2,3,3,3,3,4,3,"1","1","1","1","2","2","1","1",4,35,2,1,"1","1","1","1","2","2","2","0","2","0","2","1","0","0","2","1","0","1","1","0","2","0","135",3,2,4,2,4,3,1,3,3,3,4,4,4,2,1,5,3,1,3,3,2,2,3,2,2,3,1,2,1,3,435.66531
"1",4.5,1,2.2,2,2.444444444,1,"0",2,"0","1",1,3,3,2,3,3,3,3,4,3,"1","1","1","1","2","2","1","1",4,35,2,1,"1","1","1","1","2","2","2","0","2","0","2","1","0","0","2","1","0","1","1","0","2","0","135",3,2,4,2,4,3,1,3,3,3,4,4,4,2,1,5,3,1,3,3,2,1,3,2,2,3,1,2,1,3,392.772356
"1",6.5,5,2.7,2,2.333333333,1,"0",2,"0","1",1,3,3,2,3,3,3,3,4,3,"1","1","1","1","2","2","1","1",4,35,2,1,"1","1","1","1","2","2","2","0","2","0","2","1","0","0","2","1","0","1","1","0","2","0","135",3,2,4,2,4,3,1,3,3,3,4,4,4,2,1,5,3,1,3,3,2,1,3,2,2,3,1,2,1,3,670.129006
"0",7,5,1.7,2.285714286,2.555555556,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,739.96978
"0",8,5,3,2.142857143,1.555555556,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,614.619602
"0",8,5,1,1,4,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,703.004836
"0",8,2,1.2,1.428571429,3.666666667,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,747.021654
"0",9,6,2,2,2.666666667,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,600.14922
"0",8,4,2.6,2,2,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,483.093994
"0",5,4,2.7,1.857142857,2.222222222,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,518.6857
"0",8,5,2.2,2.714285714,2.333333333,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,582.032358
"0",6,5,1,1,4,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,694.490948
"0",6,5,3.1,1.285714286,2.777777778,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,705.28583
"0",8,2,1.7,1.571428571,3.333333333,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,626.977496
"0",8,2,2.5,2,1.888888889,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,592.663116
"0",5.5,5,2.2,2.142857143,2.555555556,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,564.179348
"0",5.5,4,2.1,2.285714286,3,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,649.339262
"1",6,5,2.1,2.142857143,2.222222222,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,571.591926
"1",3,2,3.7,2.285714286,1.111111111,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,565.700662
"1",8,2,3,2.142857143,3.333333333,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,621.865268
"1",6,5,1.3,1.285714286,3.111111111,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,675.363652
"1",6,5,2.9,2,1.777777778,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,606.378354
"1",4,5,2.6,2,2.666666667,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,641.92567
"1",8,2,2.8,1.285714286,2.444444444,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,646.692334
"1",8,5,2.7,2.142857143,2.222222222,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,545.11092
"1",3,5,3.8,1.285714286,2,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,530.949486
"1",5.5,5,2.4,1.714285714,3,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,699.443058
"0",3,2,2.4,2.142857143,2.555555556,11,"1",3,"1","0",3,4,4,3,3,4,3,3,3,2,"2","1","2","1","2","1","2","1",3,29,2,2,"1","1","2","2","2","2","2","2","2","2","2","1","0","0","2","2","1","1","1","0","2","2","180",4,3,4,4,4,4,3,3,3,3,4,4,4,4,2,4,1,3,3,3,2,3,2,2,3,3,3,3,1,6,598.41916
"1",3,6,2.6,3.142857143,1,27,"1",5,"0","1",3,4,4,3,3,4,2,3,3,3,"1","1","1","1","1","1","2","1",3,25,1,2,"1","1","1","1","1","2","2","0","2","0","2","1","0","0","2","1","1","1","1","0","2","0","180",2,1,3,2,3,2,1,3,3,2,4,3,4,2,2,5,3,1,3,3,2,1,2,2,2,3,1,2,1,6,635.097294
"1",3,5,1.8,1,2.777777778,10,"1",4,"1","1",3,4,4,5,3,4,3,4,2,4,"1","1","1","1","1","1","1","1",4,25,2,2,"1","1","1","1","1","2","2","2","2","1","2","1","0","1","2","1","1","1","1","0","2","0","180",2,2,3,2,4,4,2,3,3,4,4,4,4,4,4,3,2,3,3,3,2,2,3,3,2,2,3,2,1,6,740.707578
"0",6,5,2.6,2.142857143,2.333333333,10,"1",4,"1","1",3,4,4,5,3,4,3,4,2,4,"1","1","1","1","1","1","1","1",4,25,2,2,"1","1","1","1","1","2","2","2","2","1","2","1","0","1","2","1","1","1","1","0","2","0","180",2,2,3,2,4,4,2,3,3,4,4,4,4,4,4,3,2,3,3,3,2,2,3,3,2,2,3,2,1,6,756.283072
"0",3,4,2.3,2.142857143,2,3,"1",4,"1","1",3,3,4,3,3,3,3,3,2,2,"2","1","1","1","2","1","2","1",2,20,2,2,"1","1","1","2","2","2","2","0","2","0","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,2,2,4,2,3,2,2,1,3,2,2,2,2,5,3,1,3,3,2,2,3,3,3,3,1,2,1,6,633.061584
"0",3,5,3.6,1.142857143,1.111111111,27,"1",5,"0","1",3,4,4,3,3,4,2,3,3,3,"1","1","1","1","1","1","2","1",3,25,1,2,"1","1","1","1","1","2","2","0","2","0","2","1","0","0","2","1","1","1","1","0","2","0","180",2,1,3,2,3,2,1,3,3,2,4,3,4,2,2,5,3,1,3,3,2,1,2,2,2,3,1,2,1,6,555.320008
"1",6.5,6,2.3,2.285714286,2.222222222,27,"1",5,"0","1",3,4,4,3,3,4,2,3,3,3,"1","1","1","1","1","1","2","1",3,25,1,2,"1","1","1","1","1","2","2","0","2","0","2","1","0","0","2","1","1","1","1","0","2","0","180",2,1,3,2,3,2,1,3,3,2,4,3,4,2,2,5,3,1,3,3,2,2,2,2,2,3,1,2,1,6,506.077978
"0",7,5,1.2,1,3.555555556,10,"1",4,"1","1",3,4,4,5,3,4,3,4,2,4,"1","1","1","1","1","1","1","1",4,25,2,2,"1","1","1","1","1","2","2","2","2","1","2","1","0","1","2","1","1","1","1","0","2","0","180",2,2,3,2,4,4,2,3,3,4,4,4,4,4,4,3,2,3,3,3,2,2,3,3,2,2,3,2,1,6,770.74984
"1",4,5,3.2,2.571428571,2,3,"1",4,"1","1",3,3,4,3,3,3,3,3,2,2,"2","1","1","1","2","1","2","1",2,20,2,2,"1","1","1","2","2","2","2","0","2","0","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,2,2,4,2,3,2,2,1,3,2,2,2,2,5,3,1,3,3,2,2,3,3,3,3,1,2,1,6,635.39834
"1",3,4,3.1,2.428571429,1.555555556,3,"1",4,"1","1",3,3,4,3,3,3,3,3,2,2,"2","1","1","1","2","1","2","1",2,20,2,2,"1","1","1","2","2","2","2","0","2","0","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,2,2,4,2,3,2,2,1,3,2,2,2,2,5,3,1,3,3,2,2,3,3,3,3,1,2,1,6,495.580688
"1",6,5,2.2,1,2.777777778,10,"1",4,"1","1",3,4,4,5,3,4,3,4,2,4,"1","1","1","1","1","1","1","1",4,25,2,2,"1","1","1","1","1","2","2","2","2","1","2","1","0","1","2","1","1","1","1","0","2","0","180",2,2,3,2,4,4,2,3,3,4,4,4,4,4,4,3,2,3,3,3,2,2,3,3,2,2,3,2,1,6,688.88716
"0",8,5,1,1,3.555555556,10,"1",4,"1","1",3,4,4,5,3,4,3,4,2,4,"1","1","1","1","1","1","1","1",4,25,2,2,"1","1","1","1","1","2","2","2","2","1","2","1","0","1","2","1","1","1","1","0","2","0","180",2,2,3,2,4,4,2,3,3,4,4,4,4,4,4,3,2,3,3,3,2,2,3,3,2,2,3,2,1,6,742.754704
"0",6.5,6,1.2,1.285714286,2.888888889,3,"1",4,"1","1",3,3,4,3,3,3,3,3,2,2,"2","1","1","1","2","1","2","1",2,20,2,2,"1","1","1","2","2","2","2","0","2","0","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,2,2,4,2,3,2,2,1,3,2,2,2,2,5,3,1,3,3,2,2,3,3,3,3,1,2,1,6,712.533902
"1",3,4,2.9,3.857142857,2.111111111,3,"1",4,"1","1",3,3,4,3,3,3,3,3,2,2,"2","1","1","1","2","1","2","1",2,20,2,2,"1","1","1","2","2","2","2","0","2","0","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,2,2,4,2,3,2,2,1,3,2,2,2,2,5,3,1,3,3,2,1,3,3,3,3,1,2,1,6,625.921048
"0",4,1,2.3,2,2.555555556,3,"1",4,"1","1",3,3,4,3,3,3,3,3,2,2,"2","1","1","1","2","1","2","1",2,20,2,2,"1","1","1","2","2","2","2","0","2","0","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,2,2,4,2,3,2,2,1,3,2,2,2,2,5,3,1,3,3,2,1,3,3,3,3,1,2,1,6,587.738928
"0",9,1,2.4,2.714285714,2.333333333,27,"1",5,"0","1",3,4,4,3,3,4,2,3,3,3,"1","1","1","1","1","1","2","1",3,25,1,2,"1","1","1","1","1","2","2","0","2","0","2","1","0","0","2","1","1","1","1","0","2","0","180",2,1,3,2,3,2,1,3,3,2,4,3,4,2,2,5,3,1,3,3,2,1,2,2,2,3,1,2,1,6,473.986956
"1",6,5,2.7,1.857142857,2.777777778,10,"1",4,"1","1",3,4,4,5,3,4,3,4,2,4,"1","1","1","1","1","1","1","1",4,25,2,2,"1","1","1","1","1","2","2","2","2","1","2","1","0","1","2","1","1","1","1","0","2","0","180",2,2,3,2,4,4,2,3,3,4,4,4,4,4,4,3,2,3,3,3,2,2,3,3,2,2,3,2,1,6,808.169582
"1",4,5,2.6,2.142857143,2.444444444,10,"1",4,"1","1",3,4,4,5,3,4,3,4,2,4,"1","1","1","1","1","1","1","1",4,25,2,2,"1","1","1","1","1","2","2","2","2","1","2","1","0","1","2","1","1","1","1","0","2","0","180",2,2,3,2,4,4,2,3,3,4,4,4,4,4,4,3,2,3,3,3,2,2,3,3,2,2,3,2,1,6,713.882836
"1",5.5,2,3.1,2.142857143,1.111111111,27,"1",5,"0","1",3,4,4,3,3,4,2,3,3,3,"1","1","1","1","1","1","2","1",3,25,1,2,"1","1","1","1","1","2","2","0","2","0","2","1","0","0","2","1","1","1","1","0","2","0","180",2,1,3,2,3,2,1,3,3,2,4,3,4,2,2,5,3,1,3,3,2,2,2,2,2,3,1,2,1,6,450.652846
"1",4.5,4,1.9,1.142857143,3.222222222,10,"1",4,"1","1",3,4,4,5,3,4,3,4,2,4,"1","1","1","1","1","1","1","1",4,25,2,2,"1","1","1","1","1","2","2","2","2","1","2","1","0","1","2","1","1","1","1","0","2","0","180",2,2,3,2,4,4,2,3,3,4,4,4,4,4,4,3,2,3,3,3,2,2,3,3,2,2,3,2,1,6,682.511418
"0",4,5,2.4,2.714285714,2.222222222,3,"1",4,"1","1",3,3,4,3,3,3,3,3,2,2,"2","1","1","1","2","1","2","1",2,20,2,2,"1","1","1","2","2","2","2","0","2","0","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,2,2,4,2,3,2,2,1,3,2,2,2,2,5,3,1,3,3,2,1,3,3,3,3,1,2,1,6,626.871052
"1",8,4,3,2,3.111111111,7,"1",3,"1","1",2,3,3,3,2,3,4,3,3,3,"1","1","1","1","2","2","1","1",5,25,1,1,"1","1","1","1","2","2","2","2","2","2","2","1","0","2","2","1","1","1","1","0","2","2","180",2,2,3,3,3,4,3,3,3,1,4,4,4,2,2,5,3,1,3,3,2,2,3,2,2,3,2,3,1,6,666.10321
"1",7,5,1,2,2.333333333,7,"1",3,"1","1",2,3,3,3,2,3,4,3,3,3,"1","1","1","1","2","2","1","1",5,25,1,1,"1","1","1","1","2","2","2","2","2","2","2","1","0","2","2","1","1","1","1","0","2","2","180",2,2,3,3,3,4,3,3,3,1,4,4,4,2,2,5,3,1,3,3,2,1,3,2,2,3,2,3,1,6,703.716494
"1",2.5,5,2.6,2,1.666666667,7,"1",3,"1","1",2,3,3,3,2,3,4,3,3,3,"1","1","1","1","2","2","1","1",5,25,1,1,"1","1","1","1","2","2","2","2","2","2","2","1","0","2","2","1","1","1","1","0","2","2","180",2,2,3,3,3,4,3,3,3,1,4,4,4,2,2,5,3,1,3,3,2,1,3,2,2,3,2,3,1,6,501.908108
"1",3,5,2.4,2.285714286,2.666666667,7,"1",3,"1","1",2,3,3,3,2,3,4,3,3,3,"1","1","1","1","2","2","1","1",5,25,1,1,"1","1","1","1","2","2","2","2","2","2","2","1","0","2","2","1","1","1","1","0","2","2","180",2,2,3,3,3,4,3,3,3,1,4,4,4,2,2,5,3,1,3,3,2,2,3,2,2,3,2,3,1,6,628.171334
"1",8,4,3,1.428571429,1.333333333,7,"1",3,"1","1",2,3,3,3,2,3,4,3,3,3,"1","1","1","1","2","2","1","1",5,25,1,1,"1","1","1","1","2","2","2","2","2","2","2","1","0","2","2","1","1","1","1","0","2","2","180",2,2,3,3,3,4,3,3,3,1,4,4,4,2,2,5,3,1,3,3,2,1,3,2,2,3,2,3,1,6,590.697882
"1",5.5,5,2.4,1.285714286,2.444444444,7,"1",3,"1","1",2,3,3,3,2,3,4,3,3,3,"1","1","1","1","2","2","1","1",5,25,1,1,"1","1","1","1","2","2","2","2","2","2","2","1","0","2","2","1","1","1","1","0","2","2","180",2,2,3,3,3,4,3,3,3,1,4,4,4,2,2,5,3,1,3,3,2,1,3,2,2,3,2,3,1,6,672.180904
"1",4,4,3.5,3,1.111111111,7,"1",3,"1","1",2,3,3,3,2,3,4,3,3,3,"1","1","1","1","2","2","1","1",5,25,1,1,"1","1","1","1","2","2","2","2","2","2","2","1","0","2","2","1","1","1","1","0","2","2","180",2,2,3,3,3,4,3,3,3,1,4,4,4,2,2,5,3,1,3,3,2,2,3,2,2,3,2,3,1,6,573.40487
"1",5.5,5,1.9,1.428571429,2.111111111,7,"1",3,"1","1",2,3,3,3,2,3,4,3,3,3,"1","1","1","1","2","2","1","1",5,25,1,1,"1","1","1","1","2","2","2","2","2","2","2","1","0","2","2","1","1","1","1","0","2","2","180",2,2,3,3,3,4,3,3,3,1,4,4,4,2,2,5,3,1,3,3,2,1,3,2,2,3,2,3,1,6,502.813402
"1",8,4,1.5,1.428571429,3.111111111,7,"1",3,"1","1",2,3,3,3,2,3,4,3,3,3,"1","1","1","1","2","2","1","1",5,25,1,1,"1","1","1","1","2","2","2","2","2","2","2","1","0","2","2","1","1","1","1","0","2","2","180",2,2,3,3,3,4,3,3,3,1,4,4,4,2,2,5,3,1,3,3,2,2,3,2,2,3,2,3,1,6,625.04264
"0",8,2,2,1.285714286,3.111111111,7,"1",3,"1","1",2,3,3,3,2,3,4,3,3,3,"1","1","1","1","2","2","1","1",5,25,1,1,"1","1","1","1","2","2","2","2","2","2","2","1","0","2","2","1","1","1","1","0","2","2","180",2,2,3,3,3,4,3,3,3,1,4,4,4,2,2,5,3,1,3,3,2,2,3,2,2,3,2,3,1,6,583.630692
"0",5,5,3.6,1.428571429,2,7,"1",3,"1","1",2,3,3,3,2,3,4,3,3,3,"1","1","1","1","2","2","1","1",5,25,1,1,"1","1","1","1","2","2","2","2","2","2","2","1","0","2","2","1","1","1","1","0","2","2","180",2,2,3,3,3,4,3,3,3,1,4,4,4,2,2,5,3,1,3,3,2,1,3,2,2,3,2,3,1,6,655.04899
"0",8,5,3.3,2.285714286,3.222222222,7,"1",3,"1","1",2,3,3,3,2,3,4,3,3,3,"1","1","1","1","2","2","1","1",5,25,1,1,"1","1","1","1","2","2","2","2","2","2","2","1","0","2","2","1","1","1","1","0","2","2","180",2,2,3,3,3,4,3,3,3,1,4,4,4,2,2,5,3,1,3,3,2,1,3,2,2,3,2,3,1,6,753.401322
